date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-12-23,2891887515,2552750019,5639239,0,1201885,124026628,525260,5164464
2017-12-24,3043433142,2470019824,5584705,0,1114731,112486227,534784,23960647
2017-12-25,3170189950,2452512878,5529892,0,1223674,115890633,532811,17227686
2017-12-26,3050046935,2569185737,5579487,0,1505552,99375416,484102,23532807
2017-12-27,2634581351,2654886508,5607059,0,1727479,105481622,469736,28738959
2017-12-28,2254349895,2652469051,5671485,0,1634988,98496643,475678,28148608
2017-12-29,2641341138,2700892007,5621548,0,1627933,104597117,471757,68122322
2017-12-30,2248045645,2541474255,5230811,0,1553519,96473610,466413,62069806
2017-12-31,2838385782,2453455992,5319106,0,1507527,97061720,464873,56996771
2018-01-01,1920798075,2369730033,5220673,0,1498835,95269243,462538,31367373
2018-01-02,2624840980,2606997055,5859534,0,1978001,104083947,480913,50278867
